23.742945299167964, 809.8947946796059, 28.458650612416708
23.742945304202987, 809.8947951419723, 28.458650620540187
23.742945301148715, 809.8947948614987, 28.458650615612445
23.742945302337993, 809.8947949707099, 28.458650617531216
23.74294529536171, 809.8947943300769, 28.45865060627571
23.742945303525897, 809.8947950797954, 28.458650619447777
23.7429453024626, 809.8947949821529, 28.458650617732264
23.742945294444006, 809.8947942458046, 28.458650604795103
23.74294530363023, 809.8947950893759, 28.4586506196161
23.742945298773385, 809.8947946433718, 28.4586506117801
23.742945298077775, 809.8947945794935, 28.4586506106578
23.742945299353458, 809.89479469664, 28.45865061271599
23.742945295091264, 809.8947943052424, 28.458650605839384
23.742945292531424, 809.8947940701719, 28.458650601709348
23.742945291654983, 809.8947939896889, 28.458650600295314
23.742945306056175, 809.8947953121508, 28.45865062353011
23.74294530631938, 809.8947953363207, 28.45865062395476
23.74294530344802, 809.8947950726437, 28.45865061932213
23.742945297205374, 809.8947944993812, 28.458650609250277
23.742945302800557, 809.894795013187, 28.458650618277513
23.742945303482877, 809.8947950758445, 28.458650619378364
